"399549","Metallosphaera sedula DSM 5348","75","0","0",\N,\N,"http://genome.jgi-psf.org/metse/metse.home.html"
"97393","Ferroplasma acidarmanus","39","0","0","35-42","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC383147/"
"683846","Fervidicoccus fontis","0","0","0","","",""
"453847","Haladaptatus cibarius","37","15","50","","",""
"367189","Haladaptatus paucihalophilus","27","25","45","25–30","","http://www.ncbi.nlm.nih.gov/pubmed/17220434"
"413810","Halalkalicoccus jeotgali","0","0","0","","",""
"1457250","Halapricum salinum","37","30","45","","","http://www.ncbi.nlm.nih.gov/pubmed/24677144"
"489138","Halarchaeum acidiphilum","37","15","45","","","http://www.ncbi.nlm.nih.gov/pubmed/19965997"
"396317","Haloarcula amylolytica","41","20","52","","","http://www.ncbi.nlm.nih.gov/pubmed/17220450"
"43776","Haloarcula argentinensis","40","0","0","","","http://ijs.sgmjournals.org/content/47/1/73.long"
"244363","Haloarcula californiae","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/22848480"
"51589","Haloarcula hispanica","0","0","0","","",""
"29282","Haloarcula japonica","44","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/21340748"
"2238","Haloarcula marismortui","0","0","0","","",""
"35742","Haloarcula sinaiiensis","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/22848480 http://www.atcc.org/~/ps/33800.ashx"
"28442","Haloarcula vallismortis","37","0","0","","","http://www.atcc.org/products/all/43784.aspx#culturemethod"
"2242","Halobacterium salinarum","0","0","0","","",""
"751944","Halobacterium sp. DL1","0","0","0","","",""
"1448860","Halobellus rufus","37","20","55","","","http://www.ncbi.nlm.nih.gov/pubmed/24609529?dopt=Abstract"
"229731","Halobiforma lacisalsi","43","24","57","42-45","","http://ijs.sgmjournals.org/content/55/5/1949.full"
"130048","Halobiforma nitratireducens","42","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/12508897"
"332168","Halococcus hamelinensis","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/16738110"
"2250","Halococcus morrhuae","37","0","0","","","http://www.atcc.org/products/all/43103.aspx#culturemethod"
"62319","Halococcus saccharolyticus","37","0","0","","","http://www.sciencedirect.com/science/article/pii/S0723202089800104 http://www.dsmz.de/catalogues/details/culture/DSM-5350.html"
"36738","Halococcus salifodinae","40","0","0","","","http://www.mdpi.com/2075-1729/3/1/244/htm"
"1264579","Halococcus sediminicola","37","25","40","35-40","","http://www.ncbi.nlm.nih.gov/pubmed/24132728"
"335952","Halococcus thailandensis","37","15","45","","","http://www.ncbi.nlm.nih.gov/pubmed/17911282"
"114529","Haloferax alexandrinus","37","20","55","","","http://www.ncbi.nlm.nih.gov/pubmed/12054232"
"35745","Haloferax denitrificans","37","0","0","","","http://www.atcc.org/products/all/35960.aspx#culturemethod"
"403191","Haloferax elongans","47","23","55","42-53","","http://www.ncbi.nlm.nih.gov/pubmed/18398172"
"35746","Haloferax gibbonsii","37","0","0","","","http://www.atcc.org/products/all/33959.aspx#culturemethod"
"302484","Haloferax larsenii","43","25","55","42-45","","http://www.ncbi.nlm.nih.gov/pubmed/17392193"
"2254","Haloferax lucentense","37","10","45","","","http://link.springer.com/article/10.1007%2Fs00792-002-0282-7"
"2252","Haloferax mediterranei","0","0","0","","",""
"403181","Haloferax mucosum","48","23","55","42-53","","http://www.ncbi.nlm.nih.gov/pubmed/18398172"
"381852","Haloferax prahovense","43","23","51","38-48","","http://www.ncbi.nlm.nih.gov/pubmed/17267985"
"1508454","Haloferax sp. ATB1","0","37","50","","","http://www.ncbi.nlm.nih.gov/pubmed/25125649"
"1227462","Haloferax sp. ATCC BAA-644","37","0","0","","","http://www.atcc.org/products/all/BAA-644.aspx#culturemethod"
"1227463","Haloferax sp. ATCC BAA-645",\N,\N,\N,\N,\N,\N
"1227464","Haloferax sp. ATCC BAA-646",\N,\N,\N,\N,\N,\N
"1243180","Haloferax sp. BAB2207",\N,\N,\N,\N,\N,\N
"255616","Haloferax sulfurifontis","35","18","50","32-37","","http://www.ncbi.nlm.nih.gov/pubmed/15545470"
"2246","Haloferax volcanii","0","0","0","","",""
"60847","Halogeometricum borinquense","0","0","0","","",""
"693851","Halogranum salarium","37","15","50","","","http://www.ncbi.nlm.nih.gov/pubmed/21616619"
"1380430","Halolamina rubra","37","20","50","","","http://www.ncbi.nlm.nih.gov/pubmed/24633912"
"437163","Halomicrobium katesii","38","35","50","37-40","","http://www.ncbi.nlm.nih.gov/pubmed/18842855"
"57705","Halomicrobium mukohataei","0","0","0","","",""
"1070774","Halonotius sp. J07HN4",\N,\N,\N,\N,\N,\N
"1238427","Halonotius sp. J07HN6",\N,\N,\N,\N,\N,\N
"1293047","Halopiger sp. IIH2",\N,\N,\N,\N,\N,\N
"1293048","Halopiger sp. IIH3",\N,\N,\N,\N,\N,\N
"387343","Halopiger xanaduensis","37","0","45","","","http://www.ncbi.nlm.nih.gov/pubmed/17625165"
"376171","Haloplanus natans","40","37","52","","","http://www.ncbi.nlm.nih.gov/pubmed/17392206"
"1238426","Haloquadratum sp. J07HQX50",\N,\N,\N,\N,\N,\N
"293091","Haloquadratum walsbyi","0","0","0","","",""
"430914","Halorhabdus tiamatea","45","15","55","","","http://www.ncbi.nlm.nih.gov/pubmed/18175711"
"146826","Halorhabdus utahensis","0","0","0","","",""
"368623","Halorubrum aidingense","41","25","52","40-42","","http://ijs.sgmjournals.org/content/56/7/1631.full"
"368454","Halorubrum arcis","42","25","55","","","http://www.ncbi.nlm.nih.gov/pubmed/17473261"
"416585","Halorubrum californiense","37","25","42","","","http://www.ncbi.nlm.nih.gov/pubmed/19060045"
"64713","Halorubrum coriense","37","0","0","","","https://www.dsmz.de/catalogues/details/culture/DSM-10284.html"
"29283","Halorubrum distributum",\N,\N,\N,\N,\N,\N
"337243","Halorubrum ezzemoulense","38","22","50","37-40","","http://www.ncbi.nlm.nih.gov/pubmed/16825633"
"413816","Halorubrum halophilum","37","20","45","35-40","","http://www.ncbi.nlm.nih.gov/pubmed/24442192"
"1227480","Halorubrum hochstenium","37","0","0","","","http://www.atcc.org/products/all/700873.aspx#culturemethod"
"478441","Halorubrum kocurii","37","25","55","","","http://www.ncbi.nlm.nih.gov/pubmed/18768599"
"2247","Halorubrum lacusprofundi","0","0","0","","",""
"368624","Halorubrum lipolyticum","46","25","58","45-48","","http://ijs.sgmjournals.org/content/56/7/1631.full"
"409316","Halorubrum litoreum","40","20","55","37-42","","http://www.ncbi.nlm.nih.gov/pubmed/17911283?dopt=Abstract"
"2248","Halorubrum saccharovorum","50","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/1260548?dopt=Abstract"
"1173487","Halorubrum sp. AJ67",\N,\N,\N,\N,\N,\N
"1498500","Halorubrum sp. BV1",\N,\N,\N,\N,\N,\N
"1238428","Halorubrum sp. J07HR59",\N,\N,\N,\N,\N,\N
"1194088","Halorubrum sp. T3",\N,\N,\N,\N,\N,\N
"119434","Halorubrum tebenquichense","40","35","50","","","http://www.ncbi.nlm.nih.gov/pubmed/11837297"
"267368","Halorubrum terrestre","41","28","50","37-45","","http://ijs.sgmjournals.org/content/54/2/389.full.pdf"
"411361","Halosarcina pallida","30","25","45","","","http://www.ncbi.nlm.nih.gov/pubmed/18398182"
"171164","Halosimplex carlsbadense","38","22","50","37-40","","http://www.ncbi.nlm.nih.gov/pubmed/12486452"
"353800","Halostagnicola larsenii","37","0","0","","","http://ijs.sgmjournals.org/content/56/7/1519.full.pdf"
"1495067","Halostagnicola sp. A56","0","0","0","0","",""
"413811","Haloterrigena jeotgali","41","17","50","37-45","","http://ijs.sgmjournals.org/content/59/9/2359.full.pdf"
"370323","Haloterrigena limicola","47","30","60","45-50","","http://ijs.sgmjournals.org/content/56/8/1837.full.pdf"
"504937","Haloterrigena salina","37","25","50","","","http://www.ncbi.nlm.nih.gov/pubmed/19060076?dopt=Abstract"
"1416969","Haloterrigena sp. H13","45","0","0","","Aquatic","http://www.ncbi.nlm.nih.gov/genome/?term=txid1416969[Organism:noexp]"
"121872","Haloterrigena thermotolerans","50","0","60","","","http://www.ncbi.nlm.nih.gov/pubmed/10843046"
"62320","Haloterrigena turkmenica","0","0","0","","",""
"332953","Halovivax asiaticus","37","25","45","","","http://www.ncbi.nlm.nih.gov/pubmed/16585691"
"387341","Halovivax ruber","37","25","45","","","http://ijs.sgmjournals.org/content/57/5/1024.long"
"54248","Hyperthermus butylicus","0","0","0","","",""
"160233","Ignicoccus hospitalis","0","0","0","","",""
"334771","Ignisphaera aggregans","0","0","0","","",""
"913335","Marine Group III euryarchaeote SCGC AAA007-O11",\N,\N,\N,\N,\N,\N
"913336","Marine Group III euryarchaeote SCGC AAA288-E19",\N,\N,\N,\N,\N,\N
"1131268","Marine Group II euryarchaeote SCGC AB-629-J06",\N,\N,\N,\N,\N,\N
"1502289","Marine Group I thaumarchaeote SCGC AAA799-B03",\N,\N,\N,\N,\N,\N
"1502290","Marine Group I thaumarchaeote SCGC AAA799-D07",\N,\N,\N,\N,\N,\N
"1502291","Marine Group I thaumarchaeote SCGC AAA799-D11",\N,\N,\N,\N,\N,\N
"1502292","Marine Group I thaumarchaeote SCGC AAA799-E16",\N,\N,\N,\N,\N,\N
"1502293","Marine Group I thaumarchaeote SCGC AAA799-N04",\N,\N,\N,\N,\N,\N
"1502294","Marine Group I thaumarchaeote SCGC AAA799-O18",\N,\N,\N,\N,\N,\N
"1502295","Marine Group I thaumarchaeote SCGC AAA799-P11",\N,\N,\N,\N,\N,\N
"1131267","Marine Group I thaumarchaeote SCGC AB-629-A13",\N,\N,\N,\N,\N,\N
"1131266","Marine Group I thaumarchaeote SCGC AB-629-I23",\N,\N,\N,\N,\N,\N
"1503183","Marine Group I thaumarchaeote SCGC RSA3",\N,\N,\N,\N,\N,\N
"1032475","Marine group II euryarchaeote SCGC AAA288-C18",\N,\N,\N,\N,\N,\N
"1006005","Metallosphaera cuprina","0","0","0","","",""
"43687","Metallosphaera sedula","0","0","0","","",""
"1111107","Metallosphaera yellowstonensis","65","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/21239558"
"386456","Methanobacterium arcticum","37","15","45","","","http://www.ncbi.nlm.nih.gov/pubmed/20173003"
"2162","Methanobacterium formicicum","37","0","0","","","http://jb.asm.org/content/177/3/858"
"877455","Methanobacterium lacus","30","14","41","","","http://www.ncbi.nlm.nih.gov/pubmed/21890730?dopt=Abstract"
"1379702","Methanobacterium sp. MB1","0","0","0","","",""
"1220534","Methanobacterium sp. Maddingley MBC34","0","0","0","","",""
"1495336","Methanobacterium sp. SMA-27","0","0","0","","",""
"408577","Methanobacterium veterum","28","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/19654368?dopt=Abstract"
"39441","Methanobrevibacter arboriphilus","37","0","0","35-40","","http://ijs.sgmjournals.org/content/43/4/683.full.pdf"
"1348249","Methanobrevibacter boviskoreani","38","0","0","37-40","","http://www.ncbi.nlm.nih.gov/pubmed/23771627?dopt=Abstract"
"66851","Methanobrevibacter oralis","37","0","0","","","http://link.springer.com/article/10.1007%2FBF01570184"
"83816","Methanobrevibacter ruminantium","0","0","0","","",""
"2173","Methanobrevibacter smithii","0","0","0","","",""
"224719","Methanobrevibacter sp. AbM4","38","0","0","37-39","Ovine abomasum, ovine and bovine rumen","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3746419/pdf/sigs.3977691.pdf"
"190977","Methanobrevibacter wolinii","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/12054244"
"83171","Methanocaldococcus fervens","0","0","0","","",""
"67760","Methanocaldococcus infernus","0","0","0","","",""
"2190","Methanocaldococcus jannaschii","0","0","0","","",""
"1301915","Methanocaldococcus sp. JH146","0","0","0","","",""
"667126","Methanocaldococcus villosus","80","55","90","","","http://www.ncbi.nlm.nih.gov/pubmed/20622057"
"73913","Methanocaldococcus vulcanius","0","0","0","","",""
"1175445","Methanocella arvoryzae","0","0","0","","",""
"1175444","Methanocella conradii","0","0","0","","",""
"570267","Methanocella paludicola","0","0","0","","",""
"29291","Methanococcoides burtonii","0","0","0","","",""
"42879","Methanococcus aeolicus","0","0","0","","",""
"39152","Methanococcus maripaludis","0","0","0","","",""
"2187","Methanococcus vannielii","0","0","0","","",""
"2188","Methanococcus voltae","0","0","0","","",""
"71518","Methanocorpusculum bavaricum","37","15","45","","","http://www.ncbi.nlm.nih.gov/pubmed/2742452"
"83984","Methanocorpusculum labreanum","0","0","0","","",""
"83986","Methanoculleus bourgensis","0","0","0","","",""
"2198","Methanoculleus marisnigri","0","0","0","","",""
"1495314","Methanoculleus sp. MH98A",\N,\N,\N,\N,\N,\N
"2201","Methanofollis liminatans","40","15","45","","","http://www.ncbi.nlm.nih.gov/pubmed/10028269"
"2322","Methanohalobium evestigatum","0","0","0","","",""
"2176","Methanohalophilus mahii","0","0","0","","",""
"263906","Methanolinea tarda","50","35","55","","","http://www.ncbi.nlm.nih.gov/pubmed/18175725"
"420950","Methanolobus psychrophilus","18","0","25","","","http://www.ncbi.nlm.nih.gov/pubmed/18676698"
"2221","Methanolobus tindarius","25","0","0","","","http://www.sciencedirect.com/science/article/pii/S0721957182800057 http://www.atcc.org/products/all/35996.aspx#culturemethod"
"1080712","Methanomassiliicoccus luminyensis","37","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/22859731?dopt=Abstract"
"101192","Methanomethylovorans hollandica","35","0","0","34-37","","http://aem.asm.org/content/65/8/3641.full.pdf"
"2205","Methanomicrobium mobile","40","30","45","","","http://www.ncbi.nlm.nih.gov/pubmed/4870286?dopt=Abstract"
"2315","Methanoplanus limicola","40","0","0","","","http://link.springer.com/article/10.1007%2FBF00690813#page-1"
"54120","Methanoplanus petrolearius","0","0","0","","",""
"2320","Methanopyrus kandleri","0","0","0","","",""
"358766","Methanoregula boonei","0","0","0","","",""
"882104","Methanoregula formicica","32","10","40","30-33","","http://www.ncbi.nlm.nih.gov/pubmed/19667393"
"2223","Methanosaeta concilii","0","0","0","","",""
"301375","Methanosaeta harundinacea","0","0","0","","",""
"2224","Methanosaeta thermophila","0","0","0","","",""
"39669","Methanosalsum zhilinae","0","0","0","","",""
"2214","Methanosarcina acetivorans","0","0","0","","",""
"2208","Methanosarcina barkeri","0","0","0","","",""
"2209","Methanosarcina mazei","0","0","0","","",""
"1036677","Methanosarcina soligelidi","28","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/23378113"
"2317","Methanosphaera stadtmanae","0","0","0","","",""
"475088","Methanosphaerula palustris","0","0","0","","",""
"2203","Methanospirillum hungatei","0","0","0","","",""
"145263","Methanothermobacter marburgensis","0","0","0","","",""
"145262","Methanothermobacter thermautotrophicus","0","0","0","","",""
"155863","Methanothermococcus okinawensis","62","40","75","","","http://www.ncbi.nlm.nih.gov/pubmed/12148612?dopt=Abstract"
"2186","Methanothermococcus thermolithotrophicus","65","0","0","","","http://www.dsmz.de/catalogues/details/culture/DSM-2095.html"
"2180","Methanothermus fervidus","0","0","0","","",""
"213185","Methanotorris formicicus","75","55","83","","","http://www.ncbi.nlm.nih.gov/pubmed/15280275"
"2189","Methanotorris igneus","0","0","0","","",""
"660064","Methermicoccus shengliensis","65","50","70","","","http://www.ncbi.nlm.nih.gov/pubmed/18048758"
"1379390","Nanoarchaeota archaeon JGI OTU-1",\N,\N,\N,\N,\N,\N
"1379391","Nanoarchaeota archaeon JGI OTU-2",\N,\N,\N,\N,\N,\N
"743729","Nanoarchaeota archaeon SCGC AAA011-D5",\N,\N,\N,\N,\N,\N
"1104577","Nanoarchaeota archaeon SCGC AAA011-G17",\N,\N,\N,\N,\N,\N
"1302614","Nanoarchaeota archaeon SCGC AAA011-J2",\N,\N,\N,\N,\N,\N
"1104578","Nanoarchaeota archaeon SCGC AAA011-K22",\N,\N,\N,\N,\N,\N
"1104580","Nanoarchaeota archaeon SCGC AAA011-L15",\N,\N,\N,\N,\N,\N
"1046946","Nanoarchaeota archaeon SCGC AAA011-L22",\N,\N,\N,\N,\N,\N
"160232","Nanoarchaeum equitans","0","0","0","","",""
"1406378","Nanohaloarchaea archaeon AB578-D14","0","0","0","","Aquatic","http://www.nature.com/ncomms/2014/140814/ncomms5542/full/ncomms5542.html"
"129789","Natrialba aegyptia","40","0","60","37-42","","http://ijs.sgmjournals.org/content/51/3/1133.full.pdf"
"64602","Natrialba asiatica","35","0","50","30-40","","http://ijs.sgmjournals.org/content/51/3/1133.full.pdf"
"68911","Natrialba chahannaoensis","45","20","55","","","http://ijs.sgmjournals.org/content/51/5/1693.full.pdf"
"123783","Natrialba hulunbeirensis","50","20","55","","","http://ijs.sgmjournals.org/content/51/5/1693.full.pdf"
"13769","Natrialba magadii","0","0","0","","",""
"160846","Natrialba taiwanensis","37","0","55","35-40","","http://ijs.sgmjournals.org/content/51/3/1133.full.pdf"
"222984","Natrinema altunense","37","0","0","","","http://ijs.sgmjournals.org/content/55/3/1311.full.pdf"
"419186","Natrinema gari","38","20","60","37-40","","http://www.ncbi.nlm.nih.gov/pubmed/18842859"
"69527","Natrinema pallidum","38","0","0","37-40","","ijsb.sgmjournals.org/content/48/4/1187.full.pdf"
"69525","Natrinema pellirubrum","37","20","45","","","http://ijs.sgmjournals.org/content/48/4/1187.full.pdf"
"1172566","Natrinema sp. J7-1","0","0","0","","",""
"88724","Natrinema versiforme","43","20","53","37-46","","http://ijs.sgmjournals.org/content/50/3/1297.full.pdf"
"44930","Natronobacterium gregoryi","37","0","0","","","http://ijs.sgmjournals.org/content/47/3/853.full.pdf"
"44470","Natronococcus amylolyticus","42","0","0","40-045","","http://ijs.sgmjournals.org/content/45/4/762.full.pdf"
"413812","Natronococcus jeotgali","41","0","0","37-45","","http://www.ncbi.nlm.nih.gov/pubmed/17766885"
"29288","Natronococcus occultus","40","20","50","","","https://microbewiki.kenyon.edu/index.php/Natronococcus"
"253107","Natronolimnobius innermongolicus","41","0","0","37-45","","http://www.ncbi.nlm.nih.gov/pubmed/15841343"
"416273","Natronomonas moolapensis","38","0","0","37-40","","http://www.ncbi.nlm.nih.gov/pubmed/19667395"
"2257","Natronomonas pharaonis","0","0","0","","",""
"61858","Natronorubrum bangense","45","0","0","","","http://ijs.sgmjournals.org/content/49/1/261.full.pdf"
"388259","Natronorubrum sulfidifaciens","45","20","55","44-47","","http://www.ncbi.nlm.nih.gov/pubmed/17392197"
"63128","Natronorubrum tibetense","45","0","0","","","http://ijs.sgmjournals.org/content/49/1/261.full.pdf"
"338192","Nitrosopumilus maritimus","0","0","0","","",""
"1027373","Nitrosopumilus sp. AR","0","0","0","","marine sediment","http://jb.asm.org/content/194/24/6948.full"
"1027374","Nitrosopumilus sp. SJ","0","0","0","","marine sediment","http://www.ncbi.nlm.nih.gov/nuccore/484105223"
"1034015","Nitrososphaera viennensis","42","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/24907263"
"971279","Palaeococcus pacificus","80","50","90","","","http://www.ncbi.nlm.nih.gov/genome/?term=txid971279[Organism:exp]"
"82076","Picrophilus torridus","0","0","0","","",""
"13773","Pyrobaculum aerophilum","0","0","0","","",""
"121277","Pyrobaculum arsenaticum","0","0","0","","",""
"181486","Pyrobaculum calidifontis","0","0","0","","",""
"2277","Pyrobaculum islandicum","0","0","0","","",""
"70771","Pyrobaculum neutrophilum","85","0","0","","","http://www.ncbi.nlm.nih.gov/genome/?term=txid70771[Organism:exp]"
"99007","Pyrobaculum oguniense","0","0","0","","",""
"29292","Pyrococcus abyssi","0","0","0","","",""
"2261","Pyrococcus furiosus","0","0","0","","",""
"53953","Pyrococcus horikoshii","0","0","0","","",""
"1008460","Pyrococcus yayanosii","0","0","0","","",""
"54252","Pyrolobus fumarii","0","0","0","","",""
"1333523","Salinarchaeum sp. Harcht-Bsk1","37","0","0","","","http://www.ncbi.nlm.nih.gov/genome/?term=txid1333523[Organism:noexp]"
"84599","Staphylothermus hellenicus","0","0","0","","",""
"2280","Staphylothermus marinus","0","0","0","","",""
"1326980","Sulfolobales archaeon AZ1","65","0","0","","","http://genomea.asm.org/content/2/2/e00164-14.full"
"1294123","Sulfolobales archaeon Acd1","82","0","0","","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3655853/"
"2285","Sulfolobus acidocaldarius","0","0","0","","",""
"43080","Sulfolobus islandicus","0","0","0","","",""
"2287","Sulfolobus solfataricus","0","0","0","","",""
"111955","Sulfolobus tokodaii","0","0","0","","",""
"1378080","Thaumarchaeota archaeon JGI OTU-1","81","0","0","","Aquatic","http://www.ncbi.nlm.nih.gov/genome/?term=txid1378080[Organism:noexp]"
"1395101","Thaumarchaeota archaeon JGI OTU-2","81","0","0","","Aquatic","http://www.ncbi.nlm.nih.gov/genome/?term=txid1395101[Organism:noexp]"
"1379386","Thaumarchaeota archaeon JGI OTU-3","81","0","0","","Aquatic","http://www.ncbi.nlm.nih.gov/genome/?term=txid1379386[Organism:noexp]"
"1379389","Thaumarchaeota archaeon JGI OTU-4","81","0","0","","Aquatic","http://www.ncbi.nlm.nih.gov/genome/?term=txid1379389[Organism:noexp]"
"1353246","Thaumarchaeota archaeon MY2","30","0","0","","Soil","http://www.ncbi.nlm.nih.gov/pubmed/24705324"
"1407055","Thaumarchaeota archaeon N4","45","0","0","",""," http://www.plosone.org/article/fetchObject.action?uri=info%3Adoi%2F10.1371%2Fjournal.pone.0080835&representation=PDF"
"913333","Thaumarchaeota archaeon SCGC AAA007-O23",\N,\N,\N,\N,\N,\N
"1298885","Thaumarchaeota archaeon SCGC AAA282-K18",\N,\N,\N,\N,\N,\N
"1104571","Thaumarchaeota archaeon SCGC AB-179-E04",\N,\N,\N,\N,\N,\N
"1198115","Thaumarchaeota archaeon SCGC AB-539-E09",\N,\N,\N,\N,\N,\N
"55802","Thermococcus barophilus","85","0","0","","","http://www.ncbi.nlm.nih.gov/pubmed/10319455"
"187878","Thermococcus gammatolerans","0","0","0","","",""
"311400","Thermococcus kodakarensis","0","0","0","","",""
"2265","Thermococcus litoralis","88","0","0","","","http://jb.asm.org/content/194/9/2375.long"
"195522","Thermococcus nautili","87.5","55","95","","","http://www.ncbi.nlm.nih.gov/pubmed/24556637"
"342948","Thermococcus onnurineus","0","0","0","","",""
"172049","Thermococcus sibiricus","0","0","0","","",""
"582419","Thermococcus sp. ES1","0","0","0","","",""
"913025","Thermococcus sp. PK","0","0","0","","",""
"54076","Thermococcus zilligii","77","0","0","75-80","","http://www.ncbi.nlm.nih.gov/genome/?term=txid54076[Organism:exp]"
"2269","Thermofilum pendens","0","0","0","","",""
"1365176","Thermofilum sp. 1910b","90","0","0","","Terrestrial","http://www.ncbi.nlm.nih.gov/genome/?term=txid1365176[Organism:noexp]"
"1200300","Thermogladius cellulolyticus","0","0","0","","",""
"2303","Thermoplasma acidophilum","0","0","0","","",""
"50339","Thermoplasma volcanium","0","0","0","","",""
"1054217","Thermoplasmatales archaeon BRNA1","39","0","0","","","http://www.ncbi.nlm.nih.gov/genome/?term=txid1054217[Organism:noexp]"
"1242690","Thermoplasmatales archaeon SCGC AB-539-C06","0","0","0","","Under ocean sediment","http://www.nature.com/nature/journal/v496/n7444/full/nature12033.html?WT.ec_id=NATURE-20130411"
"1198116","Thermoplasmatales archaeon SCGC AB-539-N05","0","0","0","","","http://www.nature.com/nature/journal/v496/n7444/full/nature12033.html?WT.ec_id=NATURE-20130411"
"1242866","Thermoplasmatales archaeon SCGC AB-540-F20","0","0","0","","","http://www.nature.com/nature/journal/v496/n7444/full/nature12033.html?WT.ec_id=NATURE-20130411"
"2271","Thermoproteus tenax","0","0","0","","",""
"184117","Thermoproteus uzoniensis","0","0","0","","",""
"54254","Thermosphaera aggregans","0","0","0","","",""
"164451","Vulcanisaeta distributa","0","0","0","","",""
"985052","Vulcanisaeta moutnovskia","0","0","0","","",""
"1415632","crenarchaeote JGI-OTU-1",\N,\N,\N,\N,\N,\N
"1130299","crenarchaeote SCGC AAA261-C22",\N,\N,\N,\N,\N,\N
"1130300","crenarchaeote SCGC AAA261-F05",\N,\N,\N,\N,\N,\N
"1130301","crenarchaeote SCGC AAA261-G18",\N,\N,\N,\N,\N,\N
"1130302","crenarchaeote SCGC AAA261-L14",\N,\N,\N,\N,\N,\N
"1130303","crenarchaeote SCGC AAA261-L22",\N,\N,\N,\N,\N,\N
"1130304","crenarchaeote SCGC AAA261-N13",\N,\N,\N,\N,\N,\N
"1130305","crenarchaeote SCGC AAA261-N23",\N,\N,\N,\N,\N,\N
"1130317","euryarchaeote SCGC AAA261-E04",\N,\N,\N,\N,\N,\N
"1130318","euryarchaeote SCGC AAA261-G15",\N,\N,\N,\N,\N,\N
"1071085","haloarchaeon 3A1 DGR","39","0","0","37-42","Aquatic","http://www.ncbi.nlm.nih.gov/genome/?term=txid1071085[Organism:noexp]"
"1085029","halophilic archaeon J07HB67",\N,\N,\N,\N,\N,\N
"1325472","halophilic archaeon J07HX5",\N,\N,\N,\N,\N,\N
"1085028","halophilic archaeon J07HX64",\N,\N,\N,\N,\N,\N
"1294122","nanoarchaeote Nst1","82","0","0","","","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3655853/"
